№ схемы/риска,Статус РСЗ,Тип,Дата изменения статуса РСЗ,"Потенциальный ущерб, руб",ИНН НП,"Инспектор, сменивший статус","Код НО инспектора, сменившего стат"
9443456,Новое,RISK_SHORT,2024-06-26 13:48:42,91509.648,529-ayf-wxor-wlwmu,14332-pblr-podgmf-magbmkuj,7743
9443457,Новое,RISK_SHORT,2024-06-26 13:48:42,202682.5332,229-evm-drde-sxziz,65903-axez-fyudnr-tfiqomzb,800
9443459,Новое,RISK_SHORT,2024-06-26 13:48:42,30511.7782,873-kvs-qlft-ryqmj,27115-gvcg-twjbxf-rnoxtege,5507
9443463,Новое,RISK_SHORT,2024-06-26 13:48:44,14978.2566,737-cpj-mljk-tcztl,96534-ekoj-mobseb-owhpkdmf,5031
9443464,Новое,RISK_SHORT,2024-06-26 13:48:44,78771.4746,354-fon-rvki-spuak,62196-ueay-ojywwg-nxuccncp,5003
9443465,Новое,RISK_SHORT,2024-06-26 13:48:45,438781.5432,703-suc-ltyv-cmxzx,37395-phzf-xqqyjv-pvgwltra,1300
9443466,Новое,RISK_SHORT,2024-06-26 13:48:45,10271.25,545-myp-isue-xihgj,69395-kxxg-qodkef-wlfnxzvc,7810
9443468,Новое,RISK_SHORT,2024-06-26 13:48:45,32745.24,207-yaq-czjf-qkodg,85484-oxzj-asqipc-xarxrgjp,2373
9443470,Новое,RISK_SHORT,2024-06-26 13:48:46,5191.5312,730-irp-xlxv-srjas,42470-bjqp-zbmmwv-nnbhgbln,7718
9443472,Новое,RISK_SHORT,2024-06-26 13:48:47,6241.3464,921-cmo-qgdb-egvjm,61471-levi-umbsfo-udkzawlw,5405
9443473,Новое,RISK_SHORT,2024-06-26 13:48:47,33672.3906,371-pef-hidt-nzubb,89016-vziv-ounmdd-omspgylq,1300
9443474,Новое,RISK_SHORT,2024-06-26 13:48:48,22091.7781,516-bwx-ccyk-mlsju,55443-tskr-xctdcj-bwxnrgkg,1686
9443475,Новое,RISK_SHORT,2024-06-26 13:48:48,244077.5277,601-kma-antz-nihle,52888-bxki-zjhdfd-jeqwelzn,4705
9443476,Новое,RISK_SHORT,2024-06-26 13:48:48,10131.1638,546-cqs-mihh-eoaim,95976-pztw-mrdulp-fzrddyhi,2301
9443479,Новое,RISK_SHORT,2024-06-26 13:48:50,264171.2988,329-ysv-fnwb-jebqv,47974-gmrb-zddxnh-pbspouyn,1800
9443482,Новое,RISK_SHORT,2024-06-26 13:48:50,103369.3566,412-zrk-tvau-sfxus,47888-jtgy-trwbiy-pkjuflai,800
9443483,Новое,RISK_SHORT,2024-06-26 13:48:50,10935.3996,918-xtf-zavj-bzlqj,12606-ptbf-qcadcq-zgqpyqrd,7460
9443485,Новое,RISK_SHORT,2024-06-26 13:48:51,7596.7734,571-hwn-jxwv-kchho,74142-lajc-daymuw-nvtwasgl,5029
9443487,Новое,RISK_SHORT,2024-06-26 13:48:52,21191.9538,269-tle-lsmz-cpuft,34860-vjzc-xviqsc-ihyfrpma,2464
9443488,Новое,RISK_SHORT,2024-06-26 13:48:52,7916.5762,825-xzs-qcal-hccri,68255-ftrw-okpbna-uofkbokw,5009
9443489,Новое,RISK_SHORT,2024-06-26 13:48:52,9663.8406,226-wkm-xzow-vrink,64380-zftd-alrgoe-zofwvzne,3100
9443490,Новое,RISK_SHORT,2024-06-26 13:48:53,239554.7778,180-rym-rtkw-gilfy,40317-lohk-rjlaga-xoyikhim,800
9443491,Новое,RISK_SHORT,2024-06-26 13:48:53,17449.4418,833-chh-fovr-kwxck,14332-pblr-podgmf-magbmkuj,7743
9443492,Новое,RISK_SHORT,2024-06-26 13:48:53,5747.1648,716-nuq-ecor-pakaf,25101-xdak-pvbbox-taknnvpe,7751
9443493,Новое,RISK_SHORT,2024-06-26 13:48:54,14469.078,121-ejo-vlqw-ktxtg,37111-crjt-ztpezn-gisieazl,2543
9443494,Новое,RISK_SHORT,2024-06-26 13:48:54,39313.2254,471-rxb-ntiy-mijkl,56996-jpcn-yjiyie-bhpmisqf,2632
9443495,Новое,RISK_SHORT,2024-06-26 13:48:54,17586.6768,134-tql-pbtj-ieyfp,21840-hpln-pjfyqu-dzekgslw,5047
9443496,Новое,RISK_SHORT,2024-06-26 13:48:55,9118.878,701-jyk-cjkb-stcks,11662-iqkc-adgrwp-bndeimto,7802
9443497,Новое,RISK_SHORT,2024-06-26 13:48:55,11435.0634,515-cxo-zdgl-yyvlk,16957-szlr-hwvolg-xoqxgvht,1658
9443499,Новое,RISK_SHORT,2024-06-26 13:48:56,158494.3746,479-lwu-keah-woahe,62196-ueay-ojywwg-nxuccncp,5003
9443500,Новое,RISK_SHORT,2024-06-26 13:48:56,33439.0356,174-oah-weyf-lrdyz,71778-vqnd-tklvko-ovajuhjo,800
9443501,Новое,RISK_SHORT,2024-06-26 13:48:56,8426.0616,699-yln-ntxx-eghid,96179-zrgu-rcmhhm-laxvemcg,1800
9443503,Новое,RISK_SHORT,2024-06-26 13:48:57,11419.5756,489-zgd-czhw-xkdgc,40022-aowr-osvmej-jgflfyhd,7610
9443504,Новое,RISK_SHORT,2024-06-26 13:48:57,22159.4166,461-azy-epjb-ytlec,34899-dhlg-axskwn-ecmjxfro,5902
9443506,Новое,RISK_SHORT,2024-06-26 13:48:58,47521.3656,854-tfz-kiox-wteci,20782-qtkh-izyiby-knpnduyi,7715
9443507,Новое,RISK_SHORT,2024-06-26 13:48:58,85724.9772,804-isn-xabv-kavun,14171-ivoc-kiioey-kpmpegzg,7810
9443508,Новое,RISK_SHORT,2024-06-26 13:48:59,5826.3906,916-upf-hmve-ffazs,43966-edqv-yrbihj-lqsxoile,5505
9443509,Новое,RISK_SHORT,2024-06-26 13:48:59,23824.6038,443-hxe-ryxw-axvwj,28992-kuuv-kfxegs-ytgmaamh,7751
9443511,Новое,RISK_SHORT,2024-06-26 13:49:00,114111.9414,275-mpr-afte-xghgf,28992-kuuv-kfxegs-ytgmaamh,7751
9443512,Новое,RISK_SHORT,2024-06-26 13:49:00,8288.2248,828-ntn-whku-laonm,22847-tjeh-jchsck-vecehrjn,4300
9443513,Новое,RISK_SHORT,2024-06-26 13:49:01,719063.8332,420-iar-oovp-wasut,84725-ywzo-dwypzb-dkqyibvy,7727
9443514,Новое,RISK_SHORT,2024-06-26 13:49:01,9743.7666,589-jlm-uxty-spcjb,97239-ahqc-heoozp-wrphmbts,1800
9443515,Новое,RISK_SHORT,2024-06-26 13:49:02,24091.8552,501-iih-nhao-ivijv,50084-ohjq-wnsphc-fzdatrra,7300
9443516,Новое,RISK_SHORT,2024-06-26 13:49:02,8152.1586,209-cuu-niaf-uxmoh,48749-zemn-tqejtc-ijswtrzv,4600
9443517,Новое,RISK_SHORT,2024-06-26 13:49:02,10741.686,161-qtj-jqak-rbhvd,27150-texa-atkfhd-nmhokfog,7814
9443518,Новое,RISK_SHORT,2024-06-26 13:49:03,206592.5862,610-dhc-oicv-sxrkg,93949-mkci-mjxoix-vewdbwsr,3663
9443519,Новое,RISK_SHORT,2024-06-26 13:49:03,53800.2186,364-mka-kygu-nsncl,45970-yoaz-dzjrks-gkqykphy,5044
9443520,Новое,RISK_SHORT,2024-06-26 13:49:04,29305.2318,188-haq-rcsm-gavvy,72118-hqoy-uydqcb-wntslfnk,7724
9443521,Новое,RISK_SHORT,2024-06-26 13:49:04,26352.4026,543-ivi-hoki-xryed,89217-nyxg-fmncoa-vxilgovf,1650
9443522,Новое,RISK_SHORT,2024-06-26 13:49:04,26304.0684,586-fvh-tudo-yowov,55837-jwmn-pwbgdw-yqqmdjgu,1800
9443523,Новое,RISK_SHORT,2024-06-26 13:49:05,15119.7948,439-khj-rund-pmpky,23169-vqty-svcdsw-nshtfiix,5248
9443524,Новое,RISK_SHORT,2024-06-26 13:49:05,116167.8714,585-nkx-aydm-obson,72099-qsre-secnuo-qwpfkjhu,2461
9443525,Новое,RISK_SHORT,2024-06-26 13:49:06,616855.5948,820-wqh-ndbp-xjtnz,90334-mljd-ceuboi-jmtbraci,800
9443527,Новое,RISK_SHORT,2024-06-26 13:49:06,123447.3318,136-iio-jaoo-wudwx,71075-jtux-sxexxj-brbsffwy,300
9443528,Новое,RISK_SHORT,2024-06-26 13:49:06,199753.1256,592-hkm-tpca-ktcmu,21840-hpln-pjfyqu-dzekgslw,5047
9443529,Новое,RISK_SHORT,2024-06-26 13:49:07,548672.7312,357-lgc-cidz-qqend,40520-kyet-kvnarx-kobgrndz,5017
9443532,Новое,RISK_SHORT,2024-06-26 13:49:08,8655.285,323-dia-piji-huuap,70268-wdwq-kkcivm-zfedmhob,6678
9443534,Новое,RISK_SHORT,2024-06-26 13:49:08,15301.662,534-xso-xene-sbnug,71778-vqnd-tklvko-ovajuhjo,800
9443537,Новое,RISK_SHORT,2024-06-26 13:49:09,7074.2214,709-xbt-piwe-tthht,84756-mfhr-krmqie-dosiqhzv,6382
9443540,Новое,RISK_SHORT,2024-06-26 13:49:10,6624.255,204-mzk-itps-extdy,90921-iwkn-rkhahe-jsrhsvcc,6671
9443542,Новое,RISK_SHORT,2024-06-26 13:49:11,182197.4304,394-mzr-lvbq-berhn,27150-texa-atkfhd-nmhokfog,7814
9443543,Новое,RISK_SHORT,2024-06-26 13:49:11,19779.7716,409-gox-vzpc-ciyjr,84756-mfhr-krmqie-dosiqhzv,6382
9443544,Новое,RISK_SHORT,2024-06-26 13:49:12,52788.1614,150-olu-fbzc-poghy,85352-miis-arksae-axjcpuyh,6191
9443545,Новое,RISK_SHORT,2024-06-26 13:49:12,95255.4774,822-gxi-fggt-txubk,90311-ptzy-zdikah-wgkifsmu,1800
9443546,Новое,RISK_SHORT,2024-06-26 13:49:12,74308.365,979-fzk-fita-hhfvg,44078-sbda-atucqf-iqbijqbb,5018
9443548,Новое,RISK_SHORT,2024-06-26 13:49:13,9669.129,510-uly-fgol-kpfsa,92242-hwyg-gqjqbo-bxfnakpb,2100
9443549,Новое,RISK_SHORT,2024-06-26 13:49:13,19094.7672,991-dxs-yafh-hbkzw,44889-qari-vywtku-lrrvbghm,3700
9443550,Новое,RISK_SHORT,2024-06-26 13:49:14,805151.6592,761-kvm-xcmi-wmnld,37431-cvso-gduhap-rhzvkezv,5981
9443552,Новое,RISK_SHORT,2024-06-26 13:49:14,17107.2744,591-btm-ivpi-eelms,20088-pcgt-nmzuff-cwcdmubk,7733
9443553,Новое,RISK_SHORT,2024-06-26 13:49:14,30148.6968,500-bbb-xvft-ndlzb,36085-zisn-ozbikr-aopwkrtf,6195
9443554,Новое,RISK_SHORT,2024-06-26 13:49:15,10188.2598,953-niv-dqkv-vlygh,92345-dykk-apcidq-yxztxgbu,3100
9443555,Новое,RISK_SHORT,2024-06-26 13:49:15,50007.1188,924-vxi-ytif-qivtx,59615-ghxv-kfjuni-xleygzrr,7230
9443556,Новое,RISK_SHORT,2024-06-26 13:49:16,42754.9488,332-pwc-lrvl-rcsrq,74699-uklp-oakjgy-lvehfyqn,4246
9443559,Новое,RISK_SHORT,2024-06-26 13:49:16,974103.9822,256-ldx-udkl-fglei,17463-yysw-hogwcs-bbzjrjqk,7734
9443560,Новое,RISK_SHORT,2024-06-26 13:49:17,29743.5036,687-rod-voco-ofamu,21237-usqn-lclhub-yrftbxla,7804
9443561,Новое,RISK_SHORT,2024-06-26 13:49:17,25142.8902,835-sqp-rtgr-qeydc,43947-udve-dhpguu-wxeupuzf,7733
9443562,Новое,RISK_SHORT,2024-06-26 13:49:18,168479.0348,503-uhz-zviy-klgta,14986-aafi-yhjllt-qjlkvnxo,7704
9443564,Новое,RISK_SHORT,2024-06-26 13:49:18,7931.5146,599-eut-rugv-nrmtm,72915-mllf-vbhpfc-eaahemyr,5505
9443565,Новое,RISK_SHORT,2024-06-26 13:49:19,62590.4224,741-gwd-xdfx-gnyev,91711-mxqv-nnulti-xveemyin,4600
9443566,Новое,RISK_SHORT,2024-06-26 13:49:19,274514.4912,882-wkv-yaxp-fgnjf,76414-gofj-jerljp-adbrodhj,4705
9443567,Новое,RISK_SHORT,2024-06-26 13:49:19,27794.709,580-qxv-jcov-uebju,67560-ssdp-atdlkc-xfwsjbng,5027
9443568,Новое,RISK_SHORT,2024-06-26 13:49:20,5813.7504,762-kyj-lkpj-pyedh,77312-xhfq-skxbrw-dqufvmkr,6700
9443569,Новое,RISK_SHORT,2024-06-26 13:49:20,49185.8718,288-zgn-ntzj-rhfop,66284-mbhn-kesepy-bsaspdeg,6900
9443571,Новое,RISK_SHORT,2024-06-26 13:49:21,97075.8804,777-hjp-ngdw-wvgzi,84756-mfhr-krmqie-dosiqhzv,6382
9443573,Новое,RISK_SHORT,2024-06-26 13:49:21,13919.7336,384-pxq-cpaa-jryar,29705-fvuh-jtyqod-ytbjzyeb,6330
9443574,Новое,RISK_SHORT,2024-06-26 13:49:22,24186.219,164-rbj-vura-knypf,78906-xczx-xlxyqf-xvokpqjj,1300
9443575,Новое,RISK_SHORT,2024-06-26 13:49:22,60155.9844,985-dog-utks-npzjg,71778-vqnd-tklvko-ovajuhjo,800
9443578,Новое,RISK_SHORT,2024-06-26 13:49:23,6823.791,571-qkx-lirm-qadkt,28903-jlwl-giwskl-zbwnccrf,5032
9443580,Новое,RISK_SHORT,2024-06-26 13:49:23,35556.4512,870-vxs-hzis-nbpoi,45393-vngr-itxwwo-cuhbptem,5402
9443581,Новое,RISK_SHORT,2024-06-26 13:49:24,6915.1926,117-mbq-ldpf-sknvj,11662-iqkc-adgrwp-bndeimto,7802
9443582,Новое,RISK_SHORT,2024-06-26 13:49:24,395821.3335,782-amz-zzbw-pcooi,93774-ifyo-xpbkuj-avcqgymp,7724
9443583,Новое,RISK_SHORT,2024-06-26 13:49:24,121888.527,764-krw-ihyb-efvyz,37431-cvso-gduhap-rhzvkezv,5981
9443584,Новое,RISK_SHORT,2024-06-26 13:49:25,294996.3414,134-vit-aase-gqecr,99102-cxkw-wbqlge-vudknjrh,9200
9443585,Новое,RISK_SHORT,2024-06-26 13:49:25,9334.6652,482-csx-oznn-kwldk,66397-ersf-byzjzy-qqdilxox,2000
9443586,Новое,RISK_SHORT,2024-06-26 13:49:25,63938.763,390-hhz-qyvv-plqtk,34031-aozo-ioefli-apxlekia,3500
9443587,Новое,RISK_SHORT,2024-06-26 13:49:26,27845.4732,967-euj-hqoc-feqhq,84868-othl-zmcwjz-lhkurxha,6320
9443588,Новое,RISK_SHORT,2024-06-26 13:49:26,7136.4126,278-gow-gkit-jgwbp,68676-gsdp-pbbvxy-rlmnqjla,9102
9443590,Новое,RISK_SHORT,2024-06-26 13:49:26,19437.117,810-xes-qrzf-yclqi,53697-dygq-baxghd-uurjsgkq,5022
9443592,Новое,RISK_SHORT,2024-06-26 13:49:27,11814.9102,962-yvg-flzb-vmxbc,76228-urjj-xejotk-obdnoqxk,9111
9443596,Новое,RISK_SHORT,2024-06-26 13:49:28,135512.4756,397-bml-royl-ntcpb,84725-ywzo-dwypzb-dkqyibvy,7727
9443599,Новое,RISK_SHORT,2024-06-26 13:49:28,44017.2312,371-usq-cjgk-pyntz,44845-pmib-kuxwyd-zgvkurak,6678
9443603,Новое,RISK_SHORT,2024-06-26 13:49:29,37360.2399,502-pmp-acjg-jiagq,65896-qacc-blkncn-hfhjthmd,1300
9443605,Новое,RISK_SHORT,2024-06-26 13:49:30,7661.067,809-inm-uudl-tnhby,99102-cxkw-wbqlge-vudknjrh,9200
9443606,Новое,RISK_SHORT,2024-06-26 13:49:30,81435.4134,204-axq-ixbw-omasd,84725-ywzo-dwypzb-dkqyibvy,7727
9443607,Новое,RISK_SHORT,2024-06-26 13:49:31,37692.36,995-zgb-okje-lvrot,27550-qnxq-mnjzal-adsijppg,6500
9443608,Новое,RISK_SHORT,2024-06-26 13:49:31,40861.4621,236-zgx-rrbk-eahtq,90921-iwkn-rkhahe-jsrhsvcc,6671
9443609,Новое,RISK_SHORT,2024-06-26 13:49:32,46148.4354,836-nxm-cbey-hyzqo,78906-xczx-xlxyqf-xvokpqjj,1300
9443612,Новое,RISK_SHORT,2024-06-26 13:49:33,9653.9082,244-vzd-sjzq-qqxzf,62196-ueay-ojywwg-nxuccncp,5003
9443613,Новое,RISK_SHORT,2024-06-26 13:49:33,191678.8572,205-bxf-kpfq-mtoxd,59928-ysau-feqqvd-qwlokkdu,800
9443615,Новое,RISK_SHORT,2024-06-26 13:49:34,274695.9,521-hxp-nefb-nzzsp,72453-jqlc-bljers-ylgrdpkk,3700
9443616,Новое,RISK_SHORT,2024-06-26 13:49:34,12021.4332,357-yie-swui-ccxma,18510-hbob-aqhwqg-qanvpelj,7804
9443617,Новое,RISK_SHORT,2024-06-26 13:49:34,8854.5617,306-icr-guiy-tyijc,60126-befe-iymvsw-sjqbdhxs,7725
9443618,Новое,RISK_SHORT,2024-06-26 13:49:35,205972.782,233-rlk-medc-pffkf,28992-kuuv-kfxegs-ytgmaamh,7751
9443619,Новое,RISK_SHORT,2024-06-26 13:49:35,5677.4532,819-exs-osnb-nasip,57216-ugip-lmdlkb-hhxbhmgn,2411
9443620,Новое,RISK_SHORT,2024-06-26 13:49:36,62721.5898,212-gut-gnbn-aeqlx,20549-ghgm-kfovre-bhiqtsts,5918
9443621,Новое,RISK_SHORT,2024-06-26 13:49:36,5711.664,525-srz-udbc-wawll,48005-kypl-hhshcq-tfxczagm,2208
9443622,Новое,RISK_SHORT,2024-06-26 13:49:36,8338.2828,206-mpr-rlqv-wjcpi,45427-ydut-gtswob-gmbvclpe,5024
9443623,Новое,RISK_SHORT,2024-06-26 13:49:36,8422.539,781-ssa-jdkp-mvsvm,48893-xcbg-bswxtd-oexlllex,6449
9443624,Новое,RISK_SHORT,2024-06-26 13:49:37,207750.123,423-vxe-eqnh-nuxjv,33361-xfwb-alsoee-cvlfiozw,5043
9443625,Новое,RISK_SHORT,2024-06-26 13:49:37,6896.3304,540-eqx-usyy-kmcdt,54361-kwxb-nespud-unisctwp,4800
9443626,Новое,RISK_SHORT,2024-06-26 13:49:38,12282.2202,957-rfz-fvrw-inbce,95003-hmnw-wxkzoo-dotiibxm,6200
9443627,Новое,RISK_SHORT,2024-06-26 13:49:38,1482358.0554,242-utz-asoq-pmesc,60553-ktuc-ptndqk-sunlskkx,800
9443630,Новое,RISK_SHORT,2024-06-26 13:49:38,26948.6442,157-tuz-hpcf-wgyta,18319-fsuq-rzjmzq-vqyvqfch,7715
9443631,Новое,RISK_SHORT,2024-06-26 13:49:39,91389.9228,583-eiu-hkba-xuklw,95169-oovl-jqfmqi-swedxblr,5638
9443633,Новое,RISK_SHORT,2024-06-26 13:49:39,77669.88,674-cts-dxbe-sdxuw,97518-coit-arvzdx-vmtzqgij,2508
9443634,Новое,RISK_SHORT,2024-06-26 13:49:40,130969.1658,586-zca-rztt-qurzs,79860-qiur-eijawd-zwtosuhb,3652
9443635,Новое,RISK_SHORT,2024-06-26 13:49:40,17998.9218,508-onf-uryy-cyjii,46433-swvq-uruvmt-wmxhekiv,7723
9443637,Новое,RISK_SHORT,2024-06-26 13:49:41,9014.3484,133-gxq-dsgl-qnyfy,38187-jekh-jrtvds-pmoxshcg,4300
9443639,Новое,RISK_SHORT,2024-06-26 13:49:41,5396.1048,274-svg-eqwr-jrbrn,84868-othl-zmcwjz-lhkurxha,6320
9443641,Новое,RISK_SHORT,2024-06-26 13:49:42,43520.9667,981-mpu-esdl-qphta,54228-ujev-kwgdef-cznhfpfa,7729
9443642,Новое,RISK_SHORT,2024-06-26 13:49:42,21151.0746,917-eih-rhzd-ntics,30147-xttf-czzgka-loxcmivw,3700
9443643,Новое,RISK_SHORT,2024-06-26 13:49:43,367822.8822,210-dek-ojmq-ctjmf,47516-anvw-pspbkn-zvtzakot,3500
9443644,Новое,RISK_SHORT,2024-06-26 13:49:43,19433.598,585-gfs-dwjs-hljjm,70185-bqwy-krldss-fgkjipcq,6700
9443645,Новое,RISK_SHORT,2024-06-26 13:49:43,148248.9522,307-zvs-bmxn-yfzpx,74142-lajc-daymuw-nvtwasgl,5029
9443646,Новое,RISK_SHORT,2024-06-26 13:49:44,5743.086,714-hln-loam-irikd,93926-strl-empgzu-dldyblvq,2700
9443647,Новое,RISK_SHORT,2024-06-26 13:49:44,31988.3946,350-cwd-iaea-tzcbu,21140-nerz-lleqga-mvjskoik,3459
9443649,Новое,RISK_SHORT,2024-06-26 13:49:45,199041.8664,449-nkp-nsfe-ryiuq,72118-hqoy-uydqcb-wntslfnk,7724
9443650,Новое,RISK_SHORT,2024-06-26 13:49:45,111331.3986,622-zii-sufo-ybnft,60553-ktuc-ptndqk-sunlskkx,800
9443651,Новое,RISK_SHORT,2024-06-26 13:49:45,9176.997,369-ebr-urvl-erjzd,46351-akdg-uzsuht-zflxbqju,7806
9443653,Новое,RISK_SHORT,2024-06-26 13:49:46,4653139.8186,252-kep-hkfo-kogcc,31345-yqie-gamtxd-ceqwectl,5047
9443654,Новое,RISK_SHORT,2024-06-26 13:49:46,10008.0912,765-yus-lexp-wctnv,45910-ouwd-twoavi-lumtffdx,6154
9443655,Новое,RISK_SHORT,2024-06-26 13:49:47,132346.8149,152-ucu-xuog-emkgc,60289-onvd-vymkyp-tzksdncv,5904
9443656,Новое,RISK_SHORT,2024-06-26 13:49:47,6999.156,313-dfi-vbfw-rpsgy,12820-sdqm-fqzoxs-mjiskxfi,2311
9443658,Новое,RISK_SHORT,2024-06-26 13:49:47,183641.0784,447-ehg-oqzq-jnuhk,52855-uxet-asdueq-gsbpmahx,1655
9443659,Новое,RISK_SHORT,2024-06-26 13:49:48,5566.3572,441-cxe-ywmh-sqwvs,60651-kpgo-ndzbdk-ncunecga,6188
9443661,Новое,RISK_SHORT,2024-06-26 13:49:48,16605.8759,193-qsq-qiql-obezy,91553-hjnn-qycsaz-xmrkuexj,2312
9443662,Новое,RISK_SHORT,2024-06-26 13:49:49,64763.862,146-gag-lwtj-wyjoi,85438-ihsc-dkzlnf-rzyqtakm,1800
9443663,Новое,RISK_SHORT,2024-06-26 13:49:49,17229.7038,796-sxp-jmiu-plnuw,20315-bmic-ocokri-gxzzlgmr,2208
9443666,Новое,RISK_SHORT,2024-06-26 13:49:50,7392.333,145-yqr-rnvs-wucpu,84252-uque-zcvved-ceehgozp,7721
9443668,Новое,RISK_SHORT,2024-06-26 13:49:51,157234.6974,692-taw-ybvv-wkyzw,46839-elzf-iuozas-xbijtxnl,7811
9443670,Новое,RISK_SHORT,2024-06-26 13:49:51,43869.096,779-dwb-rjuf-iwlvh,23174-chwu-whkidt-qstnpdhh,7735
9443671,Новое,RISK_SHORT,2024-06-26 13:49:51,77563.8834,406-osv-mmlr-rkkhq,12105-xgwl-fzjjfb-nriejbox,7743
9443675,Новое,RISK_SHORT,2024-06-26 13:49:53,18631.5324,900-udf-neov-uilcw,28992-kuuv-kfxegs-ytgmaamh,7751
9443676,Новое,RISK_SHORT,2024-06-26 13:49:53,199837.328,294-ujq-txds-wghas,78906-xczx-xlxyqf-xvokpqjj,1300
9443677,Новое,RISK_SHORT,2024-06-26 13:49:53,65306.9388,183-cxi-qzsq-xofsg,72118-hqoy-uydqcb-wntslfnk,7724
9443680,Новое,RISK_SHORT,2024-06-26 13:49:54,7737.3563,947-ppy-ecct-xyazj,91314-jwfy-papzmk-kpfphlfi,6686
9443682,Новое,RISK_SHORT,2024-06-26 13:49:55,6098.7866,590-fqg-hmwc-rdqtn,71378-uddb-ugznyq-iebismoi,4214
9443685,Новое,RISK_SHORT,2024-06-26 13:49:56,163968.3258,359-pbu-kprv-wdzqx,88243-njub-jhcvib-uqyjlkrj,6623
9443686,Новое,RISK_SHORT,2024-06-26 13:49:56,24796.143,168-kwr-zven-zoabh,40292-hamw-bjfubz-vopzkixw,7451
9443687,Новое,RISK_SHORT,2024-06-26 13:49:56,874837.1388,753-rfz-kkgy-atkhc,12708-xcux-pfxonu-wgwhtjtz,6182
9443689,Новое,RISK_SHORT,2024-06-26 13:49:57,116390.757,669-kit-dobs-vpffw,15817-kmqt-fckntj-afkderng,7716
9443690,Новое,RISK_SHORT,2024-06-26 13:49:57,230178.2502,214-jgv-jimp-ywmww,57846-doqg-zrkelo-rvikfzrz,4400
9443691,Новое,RISK_SHORT,2024-06-26 13:49:58,59597.4014,799-zxa-anxe-lnsoz,55837-jwmn-pwbgdw-yqqmdjgu,1800
9443692,Новое,RISK_SHORT,2024-06-26 13:49:58,18411.6072,236-sdq-apcm-kfque,72118-hqoy-uydqcb-wntslfnk,7724
9443693,Новое,RISK_SHORT,2024-06-26 13:49:58,287700.8766,179-jcl-jucs-aaqdy,45682-xyiu-dhfvgo-jmzzrato,5012
9443694,Новое,RISK_SHORT,2024-06-26 13:49:59,434649.7242,491-fdh-rans-nokvc,67560-ssdp-atdlkc-xfwsjbng,5027
9443695,Новое,RISK_SHORT,2024-06-26 13:49:59,11177.9412,158-zxp-jedl-cqmdv,66032-jldh-uvkitr-dzgwqyuj,6318
9443696,Новое,RISK_SHORT,2024-06-26 13:50:00,5525.2776,735-iyo-dooj-tnjls,58317-fqhb-lbwtrw-omwjptxf,5031
9443697,Новое,RISK_SHORT,2024-06-26 13:50:00,5189.2128,876-lzk-yrvc-urkhs,72669-ifda-srfmfi-vonusbgd,2646
9443698,Новое,RISK_SHORT,2024-06-26 13:50:00,81519.3473,668-hkn-ljhx-pmwnt,48733-mmcl-sjzcxs-wutitjlr,5406
9443699,Новое,RISK_SHORT,2024-06-26 13:50:01,15078.8064,686-nij-civb-yqpgu,12697-rmgm-wlnbwc-dnqqpxrc,7840
9443701,Новое,RISK_SHORT,2024-06-26 13:50:01,418409.8458,498-qla-kftj-tbeda,69395-kxxg-qodkef-wlfnxzvc,7810
9443702,Новое,RISK_SHORT,2024-06-26 13:50:02,17831.7834,205-mqw-ekzw-gtbrz,27687-gtbt-covetf-vywfkcdq,1683
9443703,Новое,RISK_SHORT,2024-06-26 13:50:02,172950.3076,222-xfj-loxr-bdtbl,72118-hqoy-uydqcb-wntslfnk,7724
9443704,Новое,RISK_SHORT,2024-06-26 13:50:03,5208.006,575-gxh-nusc-ouudv,42656-pxaa-zyzmcv-ognzdngw,3200
9443708,Новое,RISK_SHORT,2024-06-26 13:50:04,11880.6792,661-gmi-bmnu-yszup,75142-evpb-jzyiqq-pyushycz,7813
9443710,Новое,RISK_SHORT,2024-06-26 13:50:05,6857.7216,401-qsn-meak-oqrqp,18706-pgkm-knwplp-czmgyvoo,2646
9443712,Новое,RISK_SHORT,2024-06-26 13:50:06,160734.5106,223-kux-gfql-zsbbx,17420-jach-krcldr-qnjiosjk,3100
9443713,Новое,RISK_SHORT,2024-06-26 13:50:06,52147.8018,749-nlt-jvia-tbvpd,36767-ukjw-lefdsm-iquxoysx,6684
9443714,Новое,RISK_SHORT,2024-06-26 13:50:07,16096.7658,567-pka-hkqu-drrpe,63053-rliw-bcalbh-clommnuo,2463
9443715,Новое,RISK_SHORT,2024-06-26 13:50:07,7870.455,374-nqs-vmdg-amcxs,93139-vhvx-rmhoov-lfobtvki,2465
9443718,Новое,RISK_SHORT,2024-06-26 13:50:08,10232.4756,891-vqn-bakx-hodfl,30097-griv-vyptwp-umjsdbuw,7224
9443721,Новое,RISK_SHORT,2024-06-26 13:50:09,55180.524,340-xzs-rnls-arybc,91314-jwfy-papzmk-kpfphlfi,6686
9443722,Новое,RISK_SHORT,2024-06-26 13:50:10,9623.9209,118-xmu-gtpz-teuyb,81793-lopp-tmmppm-ackavibq,3700
9443724,Новое,RISK_SHORT,2024-06-26 13:50:10,251079.0281,175-lxl-vbbt-oaglr,39425-dsxs-sksmxy-ylbsbsru,277
9443725,Новое,RISK_SHORT,2024-06-26 13:50:11,47035.3188,920-wru-idby-hlvmm,67243-yfsi-ngettc-ctmvodfo,6182
